#Frame      Dih_00001    Dih_00002
    3540     162.2820    -156.9633
    3541     175.2831     171.4159
    3542     160.8941    -158.9083
    3543     163.6051    -162.4126
    3544     164.3629    -157.2156
    3545     156.2990    -171.7261
    3546     156.6589    -163.0366
    3547     163.9470    -153.1391
    3548     167.8644    -153.7647
    3549     163.0025    -152.9435
    3550     160.7711    -158.2517
    3551     154.8391    -162.0402
    3552     167.9331    -176.4003
    3553     161.7632    -165.6604
    3554     160.5438    -154.1658
    3555     164.5329    -171.9872
    3556     151.2364    -146.9424
    3557     161.6414    -163.0105
    3558     168.0949    -161.8346
    3559     163.1874    -154.7534
    3560     172.2933     176.2219
    3561     148.0274    -173.1042
    3562     168.4183    -159.8380
    3563     176.5904    -153.1256
    3564     169.0049    -165.7165
    3565    -177.2273    -151.1415
    3566    -178.8753    -136.2337
    3567     168.6695    -167.8490
    3568     157.9320    -151.5055
    3569     178.7573    -147.9131
    3570     154.9766    -157.1672
    3571     157.5350    -158.0246
    3572     167.9790    -168.0098
    3573     161.7442    -163.9788
    3574    -177.3369    -165.4071
    3575     163.8980    -159.2815
    3576     159.1401    -170.8730
    3577     141.8969    -173.8440
    3578     173.1662    -155.9816
    3579     145.0324    -174.0275
    3580     164.1990    -177.3270
    3581     170.1855    -170.1393
    3582     158.4069     178.2101
    3583     150.0429     173.1280
    3584     154.7931     167.5909
    3585     177.1732    -162.3711
    3586     153.8957    -179.8325
    3587     156.6520    -173.3656
    3588     148.0689    -160.6396
    3589     163.4696    -174.7030
    3590     152.6914     178.2001
    3591     172.6289    -160.3539
    3592     161.4748    -151.9038
    3593     153.2928    -150.4553
    3594     139.6618     165.2941
    3595     172.1505    -163.9412
    3596     158.5950    -163.9896
    3597     169.1748    -170.8182
    3598     171.2981    -163.6824
    3599     154.8042    -178.2518
    3600     170.4470    -161.7857
    3601     168.3155    -166.5413
    3602     165.1862    -173.7872
    3603     153.6163    -170.8064
    3604     162.0713    -171.8602
    3605     162.8326    -171.0865
    3606     156.8007    -152.7184
    3607     144.0193    -147.5183
    3608     162.8753    -140.5199
    3609     173.2548     -79.9925
    3610     152.4337    -170.7909
    3611     150.7439    -167.0158
    3612     170.7967    -174.7663
    3613     165.1273    -159.1122
    3614     176.9997    -167.0280
    3615     171.8183    -150.7039
    3616     157.2405     178.5017
    3617     177.9844    -156.8013
    3618     162.8869    -174.1869
    3619     157.9382    -173.4022
    3620     160.2117    -151.3793
    3621     164.9808    -168.6255
    3622     164.1810     178.7992
    3623     157.9400    -154.8436
    3624     156.4948    -170.3433
    3625     157.0933    -176.5152
    3626     172.7545     -90.5521
    3627     151.9477    -151.3916
    3628     174.7936    -150.2329
    3629     163.0888    -149.1815
    3630     156.9457    -171.8275
    3631     149.6783     177.2566
    3632     151.5542    -170.1578
    3633     167.7248    -152.5822
    3634     158.0080    -176.1237
    3635     166.9165    -153.8377
    3636     163.3361    -165.4326
    3637     160.0504    -169.5015
    3638     158.2694    -158.8216
    3639     158.7471    -166.4156
    3640     172.6797    -148.9212
    3641     157.5197    -147.0764
    3642     153.1880    -162.2523
    3643     151.2433    -164.2663
    3644     161.1686    -149.4980
    3645     176.7578    -163.0952
    3646     154.1173    -175.4370
    3647     167.0934     170.4201
    3648    -172.8280    -155.3857
    3649     176.2480     -68.0352
    3650     165.0482    -179.1712
    3651    -178.4360    -144.7100
    3652     159.6659     177.1087
    3653     158.1217    -148.7907
    3654     161.7852    -165.0417
    3655     146.7618    -165.5478
    3656     156.5286    -166.7980
    3657     156.9501    -158.3878
    3658     166.4544    -162.1518
    3659     153.0945    -156.6989
    3660     162.2367    -141.5224
    3661     159.1833    -157.1404
    3662     154.4517    -161.9635
    3663     156.9517    -166.1308
    3664     169.8256    -147.2866
    3665     152.4669     -74.9574
    3666     161.0876    -174.5683
    3667     167.8202    -154.3262
    3668     146.2391    -156.0842
    3669     170.8507    -168.5588
    3670     167.3655    -163.7713
    3671     171.4272    -178.1120
    3672     136.1543    -179.4469
    3673     166.3683     175.1448
    3674     156.6746     178.6842
    3675     153.7749    -141.8158
    3676     156.4889    -166.7518
    3677     158.0854    -171.5743
    3678     171.6080    -170.1527
    3679     168.5340    -162.3268
    3680     151.9481    -178.4881
    3681     178.4989    -167.3324
    3682     177.6013     -48.7599
    3683     174.1298    -171.4771
    3684     161.1596    -165.9589
    3685     165.9482    -154.9090
    3686     149.0155    -141.9911
    3687     170.7486    -154.9659
    3688     149.8078    -175.2773
    3689     164.1524    -142.1546
    3690     151.2349    -160.1480
    3691     171.9213    -146.3095
    3692     165.2195    -174.5061
    3693     163.6556    -163.8021
    3694     145.9082    -171.9809
    3695     170.1888    -163.8100
    3696     176.7274    -166.7802
    3697     156.5347    -169.1824
    3698     160.7920    -157.1757
    3699     161.6038    -158.8981
    3700     145.4837    -150.2381
    3701     164.9474    -154.9527
    3702     155.0533    -149.3808
    3703     146.3439    -177.3910
    3704     166.0809    -162.8834
    3705     156.4796    -161.3026
    3706     144.0415    -172.4127
    3707     148.7481    -150.1199
    3708     161.7999    -174.5186
    3709     152.0846    -165.3042
    3710    -163.6198    -165.4632
    3711     157.4138     177.0724
    3712     167.5470    -148.2257
    3713     167.9517     179.2932
    3714     166.9545    -163.9793
    3715     177.6592    -164.2122
    3716     169.7108    -155.0412
    3717     154.9897    -163.5374
    3718     160.9840    -179.1983
    3719     166.1320    -148.3406
    3720     164.2183    -155.3944
    3721     166.5765    -134.2788
    3722     159.4756     175.9187
    3723     169.2161    -134.0519
    3724     164.2989     175.8389
    3725     168.1563    -137.2594
    3726     158.9189    -169.7366
    3727     176.1192    -159.7526
    3728     157.1158    -170.2760
    3729     150.6327    -164.8607
    3730     151.5440    -169.3520
    3731     171.3054     167.9190
    3732     151.7732    -151.7930
    3733     173.4595    -153.7383
    3734     165.4719    -161.3190
    3735     167.1147    -164.2220
    3736     152.8251    -164.1814
    3737     161.7165     164.6515
    3738     176.0878    -159.8377
    3739     164.5190    -171.2657
    3740     164.6066    -137.1373
    3741     175.9788    -139.1661
    3742     163.5822    -177.0531
    3743     171.5686    -157.2449
    3744     159.3165    -154.2286
    3745     167.2696    -173.3144
    3746     162.7563    -155.9130
    3747     177.1361    -167.5873
    3748     141.9467    -157.4834
    3749     164.0940    -139.1798
    3750     178.3189    -144.4917
    3751     162.6186    -170.6793
    3752     171.4581    -171.4647
    3753     173.0756    -145.8475
    3754     173.5880     171.5161
    3755     165.2705    -164.0228
    3756     141.8744    -161.6708
    3757     161.5545    -163.0268
    3758     158.8371    -168.8005
    3759     161.2465    -159.2495
    3760     153.3096    -174.2401
    3761     171.8849    -173.9786
    3762     161.4048    -167.7707
    3763     165.2112    -167.6024
    3764     150.1266    -168.9718
    3765     162.3058    -152.3452
    3766     163.4252    -178.9444
    3767     173.4128    -166.9548
    3768     167.8705    -151.0795
    3769     158.9259     178.4434
    3770     169.6852    -168.6282
    3771     162.2385    -154.2360
    3772     167.3807    -162.2426
    3773     160.5932    -145.8015
    3774     173.7096    -139.1632
    3775     166.2643    -157.2086
    3776     147.1321     167.1237
    3777     154.0921     173.7498
    3778     165.5740    -161.4740
    3779     164.1020    -160.4866
    3780     170.6230    -165.9198
    3781     140.2559    -154.1217
    3782     173.8222    -160.5209
    3783     175.5765    -169.9342
    3784     153.4140    -164.3584
    3785     148.1255    -161.3472
    3786     152.3671    -175.0983
    3787     160.8181    -142.4742
    3788     178.3479    -161.3167
    3789     159.4620    -156.5890
    3790     171.0786    -156.9315
    3791     156.8670     169.6385
    3792     159.6536    -170.9034
    3793     178.8183    -161.9144
    3794     165.7665    -172.6740
    3795     156.5028    -158.1986
    3796    -174.3093    -174.3582
    3797     173.6138    -149.5548
    3798     168.8717     160.3902
    3799     152.1681    -160.6707
    3800     162.4185    -155.4470
    3801     162.2656    -168.6103
    3802    -167.3222    -166.9321
    3803     158.3702    -158.2899
    3804     148.6873    -168.2545
    3805     164.5397    -155.0831
    3806     151.9040    -162.4288
    3807     172.1673    -151.2230
    3808     164.8390     179.3368
    3809     163.2052    -167.6152
    3810     166.4398    -168.3018
    3811     163.9136     178.2317
    3812     166.8567    -165.7784
    3813     161.0306    -170.4428
    3814     168.7267     172.3302
    3815     166.0636    -148.6758
    3816     152.6448    -167.7921
    3817     163.7650    -139.4585
    3818     161.7595    -164.4929
    3819     146.7913    -157.9425
    3820     169.6917    -128.1508
    3821     169.6793    -170.6043
    3822     160.8026    -167.1968
    3823     169.4310    -147.5692
    3824     169.1905    -151.9121
    3825     149.7368    -166.6602
    3826     142.4423    -170.1979
    3827     157.3058    -160.0010
    3828     174.0463    -163.4931
    3829     155.8459    -178.3644
    3830     171.5665    -173.2414
    3831     161.1344    -157.0757
    3832     155.9197    -177.5980
    3833     157.1179    -168.7725
    3834     149.3696    -175.3643
    3835     150.6676    -165.8214
    3836     167.0265    -176.8412
    3837     169.6708    -162.0463
    3838     159.1889    -137.1586
    3839     162.5085    -171.0021
    3840     142.0743    -143.4564
    3841     175.8932    -166.7779
    3842    -165.0037    -111.2150
    3843     162.9920    -164.6972
    3844     179.8069    -134.8104
    3845     166.7787    -173.5826
    3846     152.2178    -166.0196
    3847     154.2906    -170.6744
    3848     179.9176    -170.9030
    3849     167.6350    -145.1826
    3850     144.0648    -162.6996
    3851     147.9125    -156.4691
    3852     145.4279    -168.3902
    3853     169.8274    -157.5157
    3854     156.4583    -158.9606
    3855     163.4789    -168.1006
    3856     160.2154     179.9659
    3857     171.2745    -155.3966
    3858     162.7588    -158.7605
    3859     174.1165    -163.5850
    3860     148.8468    -149.5464
    3861     161.0815    -142.0220
    3862     155.3795    -173.0189
    3863     167.2385    -162.8029
    3864     161.5946    -156.4549
    3865     155.4143    -156.3274
    3866     152.3057    -169.5296
    3867     148.9375    -177.2109
    3868     177.1729    -117.7575
    3869    -179.1383    -158.7511
    3870     153.1442    -163.9656
    3871     151.3932    -150.5053
    3872     174.7572    -158.0686
    3873     146.7921    -178.9244
    3874     155.3010    -155.5568
    3875     162.1534    -152.9231
    3876     170.8434    -147.2998
    3877     170.8499    -160.3606
    3878     158.8762    -153.6458
    3879     169.7127    -128.6570
    3880     173.6717    -146.9141
    3881     168.8818    -173.2844
    3882    -169.7994    -162.6992
    3883    -177.5980    -154.8763
    3884     174.6389    -176.3348
    3885     173.6394    -143.1996
    3886     167.2467     174.8398
    3887     163.8049    -162.8165
    3888     165.2137    -173.1253
    3889     164.0882    -164.6552
    3890     151.7066    -167.8744
    3891     156.4907    -156.2608
